Date,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2020/9/22,111.161,111.34,107.681,110.294,185572435.4
2020/9/23,110.104,110.593,105.328,105.658,152791095.3
2020/9/24,103.744,108.759,103.574,106.744,170049864.2
2020/9/25,106.954,110.922,106.196,110.762,152043727.6
2020/9/28,113.444,113.753,111.26,113.394,139565435.9
2020/9/29,112.996,113.743,112.028,112.536,101436385.8
2020/9/30,112.248,115.677,112.078,114.232,144637006.2
2020/10/1,116.037,116.115,114.251,115.209,117717127.5
2020/10/2,111.37,113.793,110.702,111.5,146701815.2
2020/10/5,112.368,115.069,112.008,114.919,107704722.4
2020/10/6,114.122,114.541,110.732,111.64,163718855
2020/10/7,113.065,113.972,112.576,113.514,98180685.43
2020/10/8,114.67,114.82,113.035,113.404,84624986.38
2020/10/9,113.713,115.418,113.354,115.388,101888861.8
2020/10/12,118.439,123.473,117.671,122.705,243529953.6
2020/10/13,123.563,123.683,118.03,119.456,265937564.8
2020/10/14,119.356,121.36,118,119.546,153139455.7
2020/10/15,117.113,119.556,116.545,119.076,114106938.2
2020/10/16,119.636,119.894,117.203,117.412,116980503.5
2020/10/19,118.339,118.788,114.082,114.401,122298161.2
2020/10/20,114.621,117.372,114.052,115.917,126134588.5
2020/10/21,115.089,117.093,114.869,115.289,91182762.17
2020/10/22,115.867,116.435,113.035,114.172,103390315.6
2020/10/23,114.81,114.969,112.726,113.474,83708040
2020/10/26,112.457,114.969,111.36,113.484,113388632.9
2020/10/27,113.913,115.697,112.986,115.019,93545601.42
2020/10/28,113.484,113.853,109.586,109.685,145917006.6
2020/10/29,110.852,115.349,110.682,113.753,148138489
2020/10/30,109.546,110.473,106.246,107.383,193193911.8
2020/11/2,107.631,109.187,105.857,107.293,124556352.2
2020/11/3,108.17,109.975,107.253,108.947,109104313.5
2020/11/4,112.586,114.012,110.832,113.384,140136257.7
2020/11/5,116.345,118,115.289,117.412,128124930
2020/11/6,116.913,117.791,114.75,117.282,115831911.7
2020/11/9,119.076,120.542,114.67,114.939,156370168.1
2020/11/10,114.172,116.185,112.776,114.591,139680268.1
2020/11/11,115.807,118.22,115.059,118.08,113642980.3
2020/11/12,118.21,119.106,117.163,117.801,104591330.8
2020/11/13,118.03,118.259,116.465,117.851,82669203.97
2020/11/16,117.511,119.556,116.744,118.878,92277609.54
2020/11/17,118.14,119.236,117.551,117.98,75162547.69
2020/11/18,117.203,118.409,116.595,116.625,77238306.94
2020/11/19,116.185,117.651,115.428,117.233,75002648.44
2020/11/20,117.243,117.362,115.897,115.947,74487856.99
2020/11/23,115.797,116.215,112.408,112.496,129495384.5
2020/11/24,112.556,114.471,111.26,113.793,115241201.4
2020/11/25,114.162,115.368,113.793,114.65,77417556.03
2020/11/27,115.189,116.085,114.839,115.209,47251828.91
2020/11/30,115.587,119.536,115.428,117.641,171443832.2
2020/12/1,119.576,122.008,118.598,121.26,129705360
2020/12/2,120.572,121.908,119.456,121.619,90072631.33
2020/12/3,122.058,122.317,120.762,121.479,79915584.38
2020/12/4,121.14,121.4,120.074,120.802,79199884.98
2020/12/7,120.862,123.085,120.802,122.287,87657854.15
2020/12/8,122.885,123.493,121.629,122.895,82993188.18
2020/12/9,123.045,124.461,119.566,120.333,116255442.7
2020/12/10,119.076,122.407,118.738,121.779,82287934.55
2020/12/11,120.981,121.3,119.126,120.961,87983441.24
2020/12/14,121.14,121.888,120.094,120.333,80025242.84
2020/12/15,122.855,126.374,122.646,126.354,159463812.7
2020/12/16,125.896,126.844,125.069,126.285,99387519.34
2020/12/17,127.372,128.05,126.514,127.172,95492537.94
2020/12/18,127.432,127.571,124.63,125.168,194852828.5
2020/12/21,123.533,126.784,121.978,126.704,122707096.7
2020/12/22,130.043,132.805,128.119,130.313,171384781.6
2020/12/23,130.591,130.861,129.216,129.395,89282760.39
2020/12/24,129.754,131.878,129.535,130.403,55589463.14
2020/12/28,132.396,135.726,131.927,135.078,125980611.3
2020/12/29,136.414,137.142,132.745,133.264,122500417.2
2020/12/30,133.932,134.38,131.818,132.137,97609967.91
2020/12/31,132.486,133.134,130.153,131.12,100306414.6
2021/1/4,131.937,132.027,125.268,127.88,145022130.4
2021/1/5,127.362,130.173,126.902,129.445,98837299.15
2021/1/6,126.195,129.485,124.889,125.108,156949697.4
2021/1/7,126.834,130.063,126.334,129.355,110893569.5
2021/1/8,130.861,131.061,128.698,130.482,106420600.5
2021/1/11,127.66,128.638,126.972,127.452,101828767
2021/1/12,126.972,128.159,125.368,127.272,93054957.41
2021/1/13,127.232,129.884,126.962,129.325,89700856.79
2021/1/14,129.236,129.435,127.232,127.382,91304807.31
2021/1/15,127.252,128.688,125.497,125.627,112938197.1
2021/1/19,126.255,127.182,125.447,126.304,91846811.51
2021/1/20,127.132,130.921,127.022,130.462,105571775.3
2021/1/21,132.217,138.009,132.007,135.258,121976420.8
2021/1/22,134.67,138.189,133.413,137.411,115833367.1
2021/1/25,141.378,143.363,134.928,141.229,159503736.1
2021/1/26,141.908,142.585,139.684,141.468,99571668.32
2021/1/27,141.738,142.585,138.747,140.372,142534495.6
2021/1/28,137.859,140.302,135.088,135.477,144333199.4
2021/1/29,134.22,135.128,128.678,130.393,179654866.4
2021/2/1,132.167,133.772,129.365,132.546,107515161
2021/2/2,134.121,134.7,133.004,133.383,84305392.52
2021/2/3,134.15,134.16,132.027,132.346,90959898.46
2021/2/4,134.69,135.776,132.984,135.766,85193622.57
2021/2/5,135.926,135.995,134.45,135.347,76488184.87
2021/2/8,134.62,135.546,133.513,135.496,72045430.73
2021/2/9,135.208,136.444,134.44,134.6,77579906.73
2021/2/10,135.068,135.576,132.994,133.982,73813136.21
2021/2/11,134.49,134.978,132.376,133.722,64954604.96
2021/2/12,132.944,134.121,132.317,133.962,60776312.03
2021/2/16,134.081,134.6,131.409,131.808,81421910.02
2021/2/17,129.884,130.851,128.129,129.475,99114588.37
2021/2/18,127.86,128.648,126.076,128.368,97873193.36
2021/2/19,128.897,129.345,127.462,128.528,88588858.27
2021/2/22,126.674,128.378,124.301,124.699,105006950.7
2021/2/23,122.477,125.408,117.163,124.56,159933988.4
2021/2/24,123.643,124.261,120.961,124.051,112205193.1
2021/2/25,123.383,125.148,119.286,119.724,149754794.1
2021/2/26,121.31,123.553,119.934,119.994,166287343.6
2021/3/1,122.467,126.594,121.509,126.454,117528464.8
2021/3/2,127.072,127.382,123.713,123.823,103334103.7
2021/3/3,123.513,124.411,120.572,120.792,114151844.7
2021/3/4,120.482,122.317,117.392,118.888,180024589.7
2021/3/5,119.714,120.672,116.345,120.154,155380276.9
2021/3/8,119.665,119.734,114.999,115.149,155996686.3
2021/3/9,117.801,120.792,117.561,119.824,130885065.4
2021/3/10,120.422,120.901,118.22,118.748,113118096.2
2021/3/11,121.26,121.928,119.994,120.692,104107708.1
2021/3/12,119.156,119.904,117.93,119.764,89029652.7
2021/3/15,120.144,122.705,119.176,122.695,93562229.99
2021/3/16,124.401,125.896,123.413,124.271,116437175.3
2021/3/17,122.755,124.56,121.071,123.463,113107293.3
2021/3/18,121.599,121.898,119.076,119.276,122744497.5
2021/3/19,118.668,120.164,118.439,118.748,187496739.1
2021/3/22,119.086,122.586,119.017,122.107,113086727.8
2021/3/23,122.048,122.945,120.871,121.26,96469005.31
2021/3/24,121.539,121.619,118.818,118.848,89459553
2021/3/25,118.309,120.392,117.771,119.336,99881989.99
2021/3/26,119.106,120.214,117.691,119.944,95058447.9
2021/3/29,120.383,121.3,119.476,120.124,81667345.38
2021/3/30,118.868,119.156,117.631,118.668,86570988.05
2021/3/31,120.383,122.237,119.884,120.881,119565552.5
2021/4/1,122.377,122.885,121.21,121.719,75877143.73
2021/4/5,122.586,124.859,121.789,124.6,89581507.86
2021/4/6,125.198,125.806,124.351,124.909,81012596.33
2021/4/7,124.53,126.584,123.843,126.564,84342642.79
2021/4/8,127.61,129.036,127.182,129.007,89776956.21
2021/4/9,128.458,131.659,128.129,131.619,107806308.4
2021/4/12,131.15,131.469,129.266,129.874,92379372.99
2021/4/13,131.071,133.254,130.561,133.024,92224324.5
2021/4/14,133.532,133.592,130.283,130.661,88138126.63
2021/4/15,132.426,133.592,132.257,133.094,90284739.34
2021/4/16,132.895,133.264,131.897,132.765,85813587.85
2021/4/19,132.127,134.061,131.957,133.433,95253453.9
2021/4/20,133.612,134.121,130.443,131.728,95807339.23
2021/4/21,130.991,132.356,129.933,132.117,69569640
2021/4/22,131.659,132.755,130.043,130.571,85453924.13
2021/4/23,130.791,133.712,130.791,132.915,79583278.86
2021/4/26,133.423,133.652,132.177,133.314,67607192.32
2021/4/27,133.602,134.002,132.715,132.984,66708595.74
2021/4/28,132.905,133.612,131.699,132.197,108890965.7
2021/4/29,135.058,135.656,131.081,132.097,152686653.7
2021/4/30,130.413,132.177,129.695,130.093,110992156.3
2021/5/3,130.671,132.675,130.462,131.169,75923591.98
2021/5/4,129.824,130.123,125.398,126.514,139008365.9
2021/5/5,127.86,129.096,126.634,126.764,84882432.26
2021/5/6,126.554,128.408,125.806,128.398,78948237.74
2021/5/7,129.705,130.113,128.348,129.076,79666723.61
2021/5/10,128.289,128.418,125.706,125.746,88844567.87
2021/5/11,122.427,125.178,121.699,124.819,127250464.8
2021/5/12,122.327,123.553,121.18,121.699,113157247.2
2021/5/13,123.493,125.059,123.175,123.882,106790889.5
2021/5/14,125.158,126.774,124.759,126.334,82637258.82
2021/5/17,125.716,125.826,124.081,125.178,74896552.81
2021/5/18,125.467,125.886,123.693,123.763,63899131.33
2021/5/19,122.087,123.833,121.789,123.603,93425199.29
2021/5/20,124.141,126.604,124.011,126.195,77531992.02
2021/5/21,126.704,126.883,124.121,124.341,79991714.89
2021/5/24,124.919,126.824,124.849,125.996,63646953.47
2021/5/25,126.704,127.202,125.228,125.796,72641785.2
2021/5/26,125.856,126.275,125.328,125.746,57072703.58
2021/5/27,125.348,126.524,123.991,124.191,95456492.33
2021/5/28,124.481,124.709,123.463,123.523,71937278.84
2021/6/1,123.991,124.261,122.855,123.195,68231028.36
2021/6/2,123.205,124.151,122.965,123.972,59799379.24
2021/6/3,123.593,123.763,122.058,122.467,76898525.69
2021/6/4,122.985,125.069,122.765,124.799,75829392.52
2021/6/7,125.079,125.228,123.753,124.809,71681494.02
2021/6/8,125.507,127.342,125.118,125.637,75057101.03
2021/6/9,126.096,126.634,125.427,126.026,57377372.06
2021/6/10,125.916,127.072,124.849,125.019,71811497.35
2021/6/11,125.437,126.324,125.009,126.235,53992343.4
2021/6/14,126.704,129.395,125.966,129.335,97757408.27
2021/6/15,128.817,129.455,128.269,128.518,63297296.19
2021/6/16,129.226,129.744,127.342,129.016,92621238.49
2021/6/17,128.678,131.399,128.528,130.641,97570965.31
2021/6/18,129.565,130.363,129.106,129.315,109910009.6
2021/6/21,129.166,131.259,128.09,131.15,80362825.41
2021/6/22,130.981,132.905,130.472,132.815,75440280.25
2021/6/23,132.605,133.144,132.077,132.536,60742930.52
2021/6/24,133.274,133.463,131.778,132.257,69314337.64
2021/6/25,132.307,132.725,131.659,131.957,71405285.08
2021/6/28,132.257,134.061,132.197,133.602,62656691.15
2021/6/29,133.622,135.308,133.174,135.148,65122936.85
2021/6/30,134.988,136.214,134.69,135.776,63816880.21
2021/7/1,135.417,136.135,134.58,136.075,52946650.51
2021/7/2,136.703,138.787,136.553,138.747,79638779.63
2021/7/6,138.857,141.908,138.857,140.78,109131717.8
2021/7/7,142.286,143.632,141.418,143.313,105832799
2021/7/8,140.342,142.804,139.435,141.996,106502498.6
2021/7/9,141.508,144.389,141.408,143.851,100767924.1
2021/7/12,144.938,145.047,142.744,143.243,76969693.11
2021/7/13,142.804,146.175,142.386,144.379,101712443.3
2021/7/14,146.802,148.268,146.393,147.849,128166395.1
2021/7/15,147.939,148.696,145.815,147.181,107758266.3
2021/7/16,147.161,148.457,144.609,145.117,94070249.85
2021/7/19,142.496,142.814,140.432,141.21,122500867.6
2021/7/20,142.216,145.825,141.718,144.878,97196067.27
2021/7/21,144.27,144.858,143.373,144.14,75651963.97
2021/7/22,144.669,146.892,144.549,145.527,78017248.66
2021/7/23,146.263,147.42,145.645,147.261,72074783.99
2021/7/26,146.972,148.527,146.413,147.69,73070120.75
2021/7/27,147.829,147.909,144.29,145.497,105738971.7
2021/7/28,143.582,145.695,141.299,143.722,119975505.1
2021/7/29,143.432,145.277,143.323,144.379,57197343.61
2021/7/30,143.124,145.057,142.854,144.589,71059152.51
2021/8/2,145.087,145.675,143.991,144.26,63432099.11
2021/8/3,144.549,146.743,143.921,146.075,65355499.06
2021/8/4,145.985,146.493,145.007,145.675,56863231.59
2021/8/5,145.705,146.543,144.898,145.785,46805083.38
2021/8/6,145.297,146.045,144.579,145.087,54520407.21
2021/8/9,145.147,145.645,144.479,145.037,49264338.83
2021/8/10,145.387,146.633,144.26,144.559,69524996.24
2021/8/11,144.997,145.665,144.489,144.809,48846092.97
2021/8/12,145.137,147.969,144.789,147.809,74315612.21
2021/8/13,147.889,148.368,147.191,148.018,59806766.7
2021/8/16,147.46,150.102,145.417,150.032,104311830.9
2021/8/17,149.145,150.59,148.008,149.106,92900401.41
2021/8/18,148.716,149.634,145.097,145.307,86953726.94
2021/8/19,143.991,146.922,143.462,145.645,87592659.89
2021/8/20,146.373,147.42,145.725,147.111,60989928.62
2021/8/23,147.231,149.106,146.812,148.626,60569070.82
2021/8/24,148.368,149.774,148.068,148.537,48959878.98
2021/8/25,148.726,149.234,146.723,147.281,59420264.37
2021/8/26,147.291,148.038,146.443,146.463,48950579.7
2021/8/27,146.413,147.67,145.775,147.52,56208166.58
2021/8/30,147.919,152.385,147.53,152.026,91618133.11
2021/8/31,151.568,151.707,150.202,150.74,87081778.33
2021/9/1,151.737,153.851,151.249,151.418,80897729.02
2021/9/2,152.754,153.591,151.308,152.545,71688853.4
2021/9/3,152.655,153.501,151.997,153.183,58286851.73
2021/9/7,153.841,156.124,153.273,155.556,82876563.54
2021/9/8,155.844,155.904,152.853,153.981,74961368.91
2021/9/9,154.359,154.977,152.833,152.953,57722440.39
2021/9/10,153.871,154.349,147.62,147.889,141917769.2
2021/9/13,149.544,150.332,147.67,148.467,103148982.7
2021/9/14,149.264,149.982,145.855,147.041,110091064.2
2021/9/15,147.48,148.358,145.317,147.949,83886911.94
2021/9/16,147.361,147.889,146.155,147.709,68528873.09
2021/9/17,147.739,147.739,144.709,145.007,130813191.9
2021/9/20,142.764,143.801,140.242,141.908,124376764.1
2021/9/21,142.894,143.562,141.748,142.396,76385404.32
2021/9/22,143.412,145.377,142.665,144.799,76959931.42
2021/9/23,145.595,146.015,144.589,145.775,65309654.65
2021/9/24,144.609,146.403,144.519,145.865,53866744.46
2021/9/27,144.429,144.908,142.784,144.33,74689931.49
2021/9/28,142.216,143.712,140.661,140.88,109764753.9
2021/9/29,141.438,143.412,141,141.798,75144527.89
2021/9/30,142.625,143.343,140.252,140.472,89704257.13
2021/10/1,140.87,141.888,138.109,141.618,95327771.89
2021/10/4,140.731,141.18,137.271,138.139,99036976.36
2021/10/5,138.487,141.21,138.357,140.083,81449059.58
2021/10/6,138.467,141.12,137.371,140.97,83826277.56
2021/10/7,142.026,143.173,141.688,142.256,62181557.29
2021/10/8,142.994,143.144,141.528,141.868,59200535.19
2021/10/11,141.239,143.772,140.78,141.778,64920896.46
2021/10/12,142.196,142.216,140.013,140.482,73566953.58
2021/10/13,140.212,140.372,138.199,139.883,79335460.26
2021/10/14,141.08,142.844,140.482,142.724,70415444.04
2021/10/15,142.734,143.851,142.476,143.801,68434376.73
2021/10/18,142.416,145.785,142.126,145.497,86211555.04
2021/10/19,145.935,148.088,145.497,147.68,76934297.47
2021/10/20,147.62,148.676,147.041,148.178,58843591.75
2021/10/21,147.729,148.557,146.792,148.398,61867625.65
2021/10/22,148.606,149.096,147.56,147.61,59311626.01
2021/10/25,147.6,148.288,146.553,147.56,51089380.67
2021/10/26,148.248,149.754,147.929,148.238,61336193.59
2021/10/27,148.278,148.646,147.41,147.769,56502834.65
2021/10/28,148.736,152.066,148.636,151.478,100805624.7
2021/10/29,146.145,148.856,145.357,148.716,125861791
2021/11/1,147.909,148.616,146.723,147.879,75130641.66
2021/11/2,147.58,150.481,147.57,148.936,69624621.19
2021/11/3,149.304,150.88,148.736,150.402,54907925.63
2021/11/4,150.491,151.338,149.554,149.872,60833787.81
2021/11/5,151.019,151.328,149.195,150.411,65843820.01
2021/11/8,150.541,150.7,149.294,149.574,55340196.13
2021/11/9,149.334,150.561,149.195,149.942,57117513.85
2021/11/10,149.155,149.264,146.991,147.061,65565422.42
2021/11/11,148.098,148.567,146.822,147.011,41237903.93
2021/11/12,147.57,149.534,146.623,149.126,64174311.14
2021/11/15,149.504,151.009,148.567,149.135,59566518.12
2021/11/16,149.076,150.62,148.477,150.132,59600118.3
2021/11/17,150.122,154.1,150.122,152.605,89322414.97
2021/11/18,152.814,157.759,152.176,156.962,138627592
2021/11/19,156.742,160.091,155.625,159.623,117986411.4
2021/11/22,160.739,164.748,160.071,160.091,118149644.8
2021/11/23,160.181,160.859,158.148,160.471,96599304.55
2021/11/24,159.823,161.199,158.726,160.999,69866773.56
2021/11/26,158.646,159.523,155.456,155.904,77406408.13
2021/11/29,158.457,160.251,157.878,159.324,89263290.18
2021/11/30,159.065,164.568,159.005,164.348,175058190.2
2021/12/1,166.512,169.313,163.581,163.82,153307630.1
2021/12/2,157.818,163.252,156.892,162.813,137532775.7
2021/12/3,163.072,164.01,158.806,160.899,118708094
2021/12/6,163.342,166.911,163.332,164.368,108120869.9
2021/12/7,168.097,170.59,167.369,170.191,121104156.3
2021/12/8,171.138,174.947,169.712,174.069,117677934.4
2021/12/9,173.9,175.733,172.922,173.551,109555906.8
2021/12/10,174.189,178.596,173.68,178.416,116072501.3
2021/12/13,180.06,181.078,174.518,174.727,154126370.8
2021/12/14,174.239,176.711,171.218,173.321,140189313.1
2021/12/15,174.099,178.466,171.318,178.266,131823917.4
2021/12/16,178.246,180.09,169.762,171.268,151057486.5
2021/12/17,168.945,172.474,168.705,170.151,197060535
2021/12/20,167.309,169.593,166.492,168.765,108123013.4
2021/12/21,170.57,172.204,168.137,171.996,91715127.06
2021/12/22,172.046,174.847,171.158,174.627,92670033.88
2021/12/23,174.837,175.823,174.259,175.265,68753292.54
2021/12/27,176.063,179.382,176.043,179.294,75354398.09
2021/12/28,179.124,180.28,177.499,178.256,79603673.88
2021/12/29,178.296,179.592,177.11,178.346,62710789.66
2021/12/30,178.436,179.532,177.06,177.169,60119922.99
2021/12/31,177.06,178.196,176.233,176.541,64434063.02
2022/1/3,176.801,181.825,176.681,180.958,105308881.8
2022/1/4,181.576,181.885,178.087,178.665,99886812.66
2022/1/5,178.576,179.134,173.63,173.91,95086276.52
2022/1/6,171.636,174.289,170.65,171.008,97466363.22
2022/1/7,171.896,173.132,170.041,171.178,87212386.51
2022/1/10,168.097,171.506,167.2,171.198,107385194.8
2022/1/11,171.328,174.169,169.832,174.069,76580200.68
2022/1/12,175.106,176.153,173.81,174.518,75239324.16
2022/1/13,174.767,175.605,170.799,171.198,84996211.25
2022/1/14,170.35,172.783,170.101,172.076,80907639.16
2022/1/18,170.52,171.546,168.427,168.815,91697850.53
2022/1/19,169.015,170.091,164.986,165.276,95365273.94
2022/1/20,166.024,168.695,163.232,163.561,91951098.64
2022/1/21,163.472,165.376,161.357,161.467,123561843
2022/1/24,159.105,161.357,153.801,160.679,163650997.6
2022/1/25,158.068,161.817,156.114,158.865,116470433.4
2022/1/26,162.554,163.442,156.912,158.776,108903712.5
2022/1/27,161.507,162.893,157.37,158.307,122662433.9
2022/1/28,164.758,169.363,161.857,169.343,180979963.9
2022/1/31,169.174,173.989,168.526,173.77,116212166.1
2022/2/1,173.012,173.83,171.318,173.6,86714275.78
2022/2/2,173.73,174.867,172.334,174.827,85407078.68
2022/2/3,173.471,175.225,171.128,171.906,89937036
2022/2/4,170.908,173.312,169.912,171.616,82838470.7
2022/2/7,172.086,173.162,170.181,170.889,77600685.92
2022/2/8,170.958,174.557,170.66,174.039,75167742.48
2022/2/9,175.255,175.853,174.109,175.485,71607529.09
2022/2/10,173.351,174.687,170.779,171.348,91276973.67
2022/2/11,171.556,172.304,167.28,167.878,99117069.92
2022/2/14,166.612,168.815,165.814,168.117,86575430.56
2022/2/15,170.201,172.174,169.483,172.016,64577149.14
2022/2/16,171.078,172.564,169.283,171.776,61454162.33
2022/2/17,170.261,171.138,167.709,168.117,69904164.27
2022/2/18,169.055,169.772,165.446,166.542,83147135.33
2022/2/22,164.239,165.944,161.417,163.581,91575175.48
2022/2/23,164.798,165.406,159.035,159.354,90416445.85
2022/2/24,151.897,162.115,151.318,162.006,141786086.8
2022/2/25,163.102,164.378,160.151,164.11,92390310.25
2022/2/28,162.325,164.678,161.697,164.378,95486662.07
2022/3/1,163.95,165.854,161.239,162.464,83852060.96
2022/3/2,163.651,166.602,162.215,165.814,80085421.84
2022/3/3,167.709,168.147,164.808,165.485,77025332.3
2022/3/4,163.75,164.808,161.367,162.435,84198789.34
2022/3/7,162.624,164.278,158.327,158.586,96855041.23
2022/3/8,158.108,162.145,155.097,156.732,131741591.1
2022/3/9,160.749,162.674,158.696,162.215,91868643.9
2022/3/10,159.473,159.663,155.276,157.808,105818596.8
2022/3/11,158.218,158.566,153.801,154.03,97408792.15
2022/3/14,150.77,153.422,149.424,149.942,109224011.5
2022/3/15,150.222,154.868,149.704,154.389,93384869.65
2022/3/16,156.343,159.284,153.761,158.875,102762959.8
2022/3/17,157.898,160.271,156.922,159.893,75957457.96
2022/3/18,159.783,163.74,159.045,163.242,124070454.6
2022/3/21,162.774,165.605,162.285,164.638,96244799.52
2022/3/22,164.768,168.655,164.17,168.057,81900855.47
2022/3/23,167.23,171.866,166.891,169.443,98506306.62
2022/3/24,170.291,173.351,169.443,173.282,90539170.05
2022/3/25,173.092,174.488,171.976,173.929,80910543.99
2022/3/28,171.398,174.937,171.228,174.807,90780755.7
2022/3/29,175.893,178.206,175.545,178.156,101044503.1
2022/3/30,177.748,178.804,175.903,176.97,93052223.09
2022/3/31,177.04,177.229,173.61,173.82,103515477.2
2022/4/1,173.242,174.089,171.168,173.521,79107596.34
2022/4/4,173.78,177.688,173.65,177.638,76892274.68
2022/4/5,176.701,177.499,173.63,174.269,73733853.11
2022/4/6,171.586,172.852,169.363,171.058,89461681.47
2022/4/7,170.39,172.584,169.085,171.368,77945686.04
2022/4/8,171.008,171.008,168.437,169.323,76921932.87
2022/4/11,167.947,168.267,164.758,165.006,72573547.7
2022/4/12,167.26,169.104,165.894,166.901,79623774
2022/4/13,166.632,170.271,166.024,169.633,70938402.32
2022/4/14,169.852,170.5,164.298,164.548,75670163.32
2022/4/18,163.182,165.844,162.833,164.328,69336203.13
2022/4/19,164.278,167.061,163.172,166.642,68030213.7
2022/4/20,167.997,168.117,165.356,166.472,68237125.91
2022/4/21,168.147,170.759,165.166,165.674,87622383.28
2022/4/22,165.714,167.11,160.769,161.059,85266428.97
2022/4/25,160.391,162.435,157.749,162.145,96480886.44
2022/4/26,161.517,161.607,156.014,156.094,96055836.9
2022/4/27,155.207,159.075,154.678,155.864,88461586.25
2022/4/28,158.536,163.77,158.218,162.903,130805888.7
2022/4/29,161.109,165.456,156.542,156.942,132343592.7
2022/5/2,156.004,157.52,152.585,157.25,123611963.4
2022/5/3,157.44,159.982,155.615,158.766,89369007.66
2022/5/4,158.955,165.734,158.546,165.276,108746251.7
2022/5/5,163.112,163.342,154.249,156.064,131115767
2022/5/6,155.536,158.955,153.711,156.802,116478852
2022/5/9,154.454,155.356,151.029,151.598,131979261.8
2022/5/10,155.047,156.264,152.465,154.04,115718629.2
2022/5/11,153.033,154.977,145.367,146.055,143125059.5
2022/5/12,142.336,145.755,138.377,142.126,183159016.3
2022/5/13,144.15,147.655,142.674,146.663,114338548.5
2022/5/16,145.107,147.071,143.742,145.097,86908063.08
2022/5/17,148.408,149.314,146.234,148.786,78575196.34
2022/5/18,146.403,146.912,139.475,140.392,110077629.3
2022/5/19,139.455,141.229,136.185,136.932,136510760.8
2022/5/20,138.667,140.272,132.207,137.171,137845304.1
2022/5/23,137.371,142.824,137.231,142.674,118085355.3
2022/5/24,140.377,141.538,136.913,139.933,104450373.2
2022/5/25,138.009,141.354,137.919,140.093,92764788.02
2022/5/26,136.972,143.901,136.723,143.343,90877902.11
2022/5/27,144.948,149.224,144.819,149.185,91256006.91
2022/5/31,148.616,150.202,146.393,148.388,104034779.4
2022/6/1,149.444,151.279,147.231,148.258,74513225.14
2022/6/2,147.381,150.81,146.413,150.75,72568732.05
2022/6/3,146.453,147.52,144.021,144.938,88840447.34
2022/6/6,146.583,148.117,144.459,145.695,71816770.38
2022/6/7,143.906,148.547,143.662,148.258,68014979.37
2022/6/8,148.128,149.414,147.011,147.51,54114760.66
2022/6/9,146.633,147.5,142.096,142.206,69684883.45
2022/6/10,139.853,140.332,136.643,136.713,91845934.84
